dissimilarity_1_0,dissimilarity_1_45,dissimilarity_1_90,dissimilarity_1_135,dissimilarity_3_0,dissimilarity_3_45,dissimilarity_3_90,dissimilarity_3_135,dissimilarity_5_0,dissimilarity_5_45,dissimilarity_5_90,dissimilarity_5_135,correlation_1_0,correlation_1_45,correlation_1_90,correlation_1_135,correlation_3_0,correlation_3_45,correlation_3_90,correlation_3_135,correlation_5_0,correlation_5_45,correlation_5_90,correlation_5_135,contrast_1_0,contrast_1_45,contrast_1_90,contrast_1_135,contrast_3_0,contrast_3_45,contrast_3_90,contrast_3_135,contrast_5_0,contrast_5_45,contrast_5_90,contrast_5_135,energy_1_0,energy_1_45,energy_1_90,energy_1_135,energy_3_0,energy_3_45,energy_3_90,energy_3_135,energy_5_0,energy_5_45,energy_5_90,energy_5_135,homogeneity_1_0,homogeneity_1_45,homogeneity_1_90,homogeneity_1_135,homogeneity_3_0,homogeneity_3_45,homogeneity_3_90,homogeneity_3_135,homogeneity_5_0,homogeneity_5_45,homogeneity_5_90,homogeneity_5_135,ASM_1_0,ASM_1_45,ASM_1_90,ASM_1_135,ASM_3_0,ASM_3_45,ASM_3_90,ASM_3_135,ASM_5_0,ASM_5_45,ASM_5_90,ASM_5_135,label
1.2205339566929134,2.4139748279496587,2.1827632874015728,2.374852749705499,2.0536249999999985,3.7472915091962666,4.705437499999999,3.723481985386745,2.2031885162601625,5.521787200832473,5.980373475609752,5.463514568158162,0.9567305640031414,0.8355181647496248,0.8598874258817609,0.8386072940472076,0.8883473743522369,0.5943232442283709,0.36810016954748925,0.5958321019903761,0.8732815793092951,0.16214567898210588,0.028673355171149995,0.17234823442341693,3.0210999015748063,11.083080166160347,9.459092027559066,10.878169756339526,7.778750000000005,26.565255731922328,40.65106249999994,26.488536155202766,8.80278201219512,52.454279396462056,60.23113567073176,51.94972684703437,0.11582349478801786,0.09164363934388997,0.0972712112604562,0.0924909279997387,0.09388336347564462,0.07877040029374288,0.07284194683525416,0.07939303168672389,0.09119938593117631,0.06844045829375077,0.0668559404030969,0.06889983362319713,0.5407209310738912,0.35989680617811837,0.39668486524080565,0.36850316353506923,0.38716325536264207,0.26848625601806764,0.22457927317241635,0.27155259968466666,0.3691169707339113,0.18663693896357336,0.17112760825505835,0.18774582346019977,0.013415081944910002,0.008398556632192978,0.0094616885400763,0.008554571762252846,0.008814085937500002,0.006204775962436488,0.005305949218749993,0.006303253480409144,0.008317327994223639,0.004684096331458638,0.004469716767182445,0.004747187073304245,1
1.3024729330708653,2.5100130200260407,2.221149114173228,2.439084878169757,2.219437500000003,3.957797933988404,5.062499999999999,3.915406903502131,2.3139608739837363,6.102172216441197,6.83282520325203,6.089295005202918,0.9636294335449027,0.8677737453392667,0.8918416693134505,0.8751140274705776,0.8977191457758829,0.6697325112841626,0.47218186691927505,0.6746195164506713,0.8904257964029547,0.2685874796946147,0.10509837391517299,0.2663513088710794,3.4487573818897648,12.596317192634402,10.298658956692927,11.896831793663605,9.704187499999987,31.594356261022853,50.538624999999904,31.125157470395475,10.404280995934942,69.96975806451616,84.58079268292687,70.11400884495309,0.11041543850781235,0.08951362244218686,0.09577380666954069,0.09090237359350443,0.09108325947313249,0.07750225115442486,0.07124620329796526,0.0782680396575682,0.08952209604038483,0.0659460804405996,0.0626152267882388,0.06623510021755814,0.5239153609629413,0.3628513990604392,0.4024639617768508,0.3678292838431419,0.38121679964251387,0.27421077433038826,0.22980560844230816,0.2759013037905029,0.366064852152025,0.19824299756193506,0.17746103443604128,0.19739439660441443,0.012191569060872492,0.00801268860272238,0.009172622043974557,0.008263241524933051,0.008296160156249979,0.00600659893400355,0.005076021484374996,0.0061258860318386685,0.008014205679463886,0.004348885525478033,0.003920666625742578,0.00438708850082997,1
1.3211737204724405,2.680575361150728,2.4127706692913393,2.6308512617025306,2.2463749999999973,4.233497102544715,5.494499999999999,4.2731166540690255,2.3748094512195106,6.550013007284082,7.383574695121962,6.683662851196684,0.9595951901116913,0.8394560836367683,0.8639043972945276,0.8443036260888157,0.887981088586235,0.6012215906603328,0.35709597681352423,0.5903593703618533,0.875797184779267,0.15193458459224002,-0.0242462253036585,0.11524965429654709,3.4508489173228387,13.788269576539186,11.692052165354355,13.372124744249504,9.557749999999988,34.40117157974292,55.82087499999988,35.34152179390258,10.60511941056908,73.94790582726347,89.78995172764233,77.1715660770032,0.1090991893610172,0.0864146287264048,0.0920190159469141,0.08750673428761685,0.08945826540907198,0.07420414076513765,0.06736985427938072,0.07429248328160858,0.08806785434001385,0.062103243440990274,0.05861857460716929,0.0618135509143981,0.5179040250877824,0.33912431690021827,0.3771537895382733,0.346250946964033,0.3733996700478876,0.25161162992906705,0.2084301902779937,0.2508390412974518,0.3580606975118618,0.1702676473595639,0.1497324222544876,0.16893669374955203,0.011902633119231088,0.007467488057922387,0.008467499295838432,0.007657428545683579,0.008002781249999964,0.005506254506692364,0.004538697265624993,0.005519373072148089,0.007755946968053895,0.0038568128458909014,0.0034361372889762723,0.003820915076646886,1
1.425258366141732,2.7788455576911204,2.445127952755903,2.694091388182782,2.4626249999999987,4.316011589821101,5.46718749999999,4.353048626858137,2.64018038617886,6.265543704474507,6.9549669715447155,6.479773673257022,0.9430469932821764,0.7920463283097533,0.8287601289330362,0.7989335101092913,0.8382344729710577,0.4955455018350843,0.21701744980339283,0.47913125180859806,0.8135628136696691,0.03303280955699836,-0.11992624211450807,-0.024141118548286544,4.0993479330708675,15.0182900365801,12.371062992126019,14.520863041726125,11.644249999999987,36.57716049382714,56.95931249999992,37.76738473167032,13.401359247967475,70.50851977107192,81.99218749999984,74.67748439125926,0.10639244212003969,0.08365836428510706,0.09024940989933172,0.08574856987285302,0.08584753245216181,0.07178855479830759,0.0653162379313137,0.07179906849571802,0.08415099094766584,0.061283170503497755,0.05824101647157829,0.06043918562928166,0.5002803183825543,0.3290873203166622,0.3763963684467946,0.3455716429960563,0.35058884434019333,0.2460076274492214,0.20785092887140735,0.24737150486741152,0.3340348439732228,0.17497308994230568,0.14969574658227672,0.16758820751804293,0.011319351740265996,0.006998721914859677,0.008144955987177594,0.007352817235239556,0.007369798828124975,0.005153596600029612,0.0042662109374999825,0.005155106236852808,0.00708138927747414,0.003755626986960777,0.0033920159996426533,0.003652895159530767,1
1.5931348425196852,3.1116622233244624,2.6906373031496025,2.9831979663959456,2.7659999999999996,4.853300579491029,6.037374999999987,4.826404635928421,2.937881097560977,7.158949011446423,7.789062500000013,7.2431711758584845,0.9245939895048467,0.7699549126582347,0.8294857533379254,0.7916829857745705,0.7966197090123476,0.47244972569197446,0.24108634273659915,0.4760036512925246,0.7810920613935808,-0.006007900032390073,-0.1502988486427353,-0.029255686323855796,6.031373031496076,18.407216814433717,13.651513287401594,16.66873333746672,16.281249999999954,42.27179390274607,60.91712499999991,41.98576467624064,17.562499999999986,81.11797606659735,92.81561229674807,82.97014828303867,0.09093594452396399,0.06795206519241503,0.07265574973686058,0.0692442161124431,0.07165989551345976,0.05659711220226414,0.05168717880795003,0.05683921358131931,0.06939957320274681,0.04858214073772514,0.0481119634180948,0.048506314467197824,0.4808637978673064,0.2986493351212081,0.3368702805251118,0.3056472588259609,0.330735412156917,0.20737025823281396,0.16561488884690867,0.20981071351607866,0.3131405096408844,0.13529251301503595,0.11912395183329144,0.13222698105341776,0.008269346006465457,0.004617483163914222,0.005278857969825316,0.004794761465026724,0.00513514062499997,0.0032032331096356766,0.0026715644531249984,0.0032306962005428336,0.004816300760723413,0.002360224398660133,0.0023147610239440926,0.002352862543190685,1
1.4398375984251965,2.850083700167408,2.507320374015741,2.7269514539029167,2.598562500000002,4.458238851095972,5.680437499999982,4.476190476190451,2.77959857723577,6.560028616024988,7.431084857723568,6.803134755463064,0.9522677731473794,0.8279776765432646,0.8628440897317629,0.8437289937694866,0.8542926129161147,0.5934018434810407,0.3622497034614521,0.5905693291746634,0.8394876950412496,0.1889277064276108,-0.008704975891969854,0.1333314328541382,4.202386811023629,15.212288424576881,12.127276082677188,13.81939363878729,12.849187499999998,36.17214663643211,56.975812499999904,36.42340639959668,14.146214430894272,72.97366024973986,90.94442327235765,77.93854058272642,0.09209397497535124,0.07029672652762217,0.07551531013181258,0.07199721519875107,0.07178876620422575,0.05922918562880994,0.05455460638777439,0.05949462452109048,0.06932495010925478,0.05162329112577277,0.049880245594934564,0.0510073186193054,0.49668174244567675,0.3158140770506663,0.3574502200444869,0.3279122309644273,0.3358307813450445,0.22588740317523281,0.18329493144084186,0.2249847638324663,0.31544803130885984,0.1598163349020749,0.1376249857578812,0.1524181507672721,0.00848130022676062,0.004941629760499298,0.005702562064303836,0.005183598996375272,0.005153626953124985,0.0035080964302520255,0.0029762050781249943,0.00353961034690554,0.004805948707650664,0.0026649641866562895,0.002488038900610989,0.0026017465527313393,1
1.578494094488191,3.073842147684308,2.6046998031496007,2.7595635191270467,2.8346875000000002,4.716931216931183,5.859187499999989,4.5328798185940755,3.0703124999999964,6.695304370447446,7.452934451219519,6.886446409989597,0.9402678057176637,0.793645318861491,0.8506780836809571,0.837126446918332,0.8168872434365739,0.5341333097951102,0.31651581159069486,0.5711364185973178,0.793371635756542,0.14208756609777984,-0.02507987771060196,0.09936959770000837,5.151328740157485,17.771219542439145,12.86995570866145,14.026722053444134,15.78618749999997,40.022297808011814,58.72531249999993,36.84542705971259,17.83187245934955,73.44959677419374,87.55913363821138,77.08337669094706,0.08650376335281947,0.06503090420759298,0.07059179351466771,0.06834431746505522,0.06710387237335848,0.05526903113131476,0.051144136088607545,0.05609198936799043,0.06484999275868178,0.04925455915132757,0.048468670907004525,0.04901785556490047,0.4734362166499294,0.30033730545741133,0.34316612756180126,0.3215592527101892,0.31815445897704664,0.21066475910490406,0.16903359724462283,0.21898622872508325,0.29466799042681635,0.14461630430626507,0.12296951610467388,0.14042701555530854,0.007482901074200593,0.004229018502057135,0.004983201311617482,0.004670945729764253,0.004502929687499982,0.00305466580219424,0.0026157226562500088,0.0031463112712587513,0.004205521560801079,0.0024260115971916265,0.002349212059491507,0.0024027501641814444,1
1.6476377952755905,3.1780643561287194,2.6248154527558984,2.7718395436790972,3.0121874999999987,4.810972537162995,5.7978749999999915,4.556122448979565,3.199568089430894,6.556061394380859,7.15536077235771,6.727432362122791,0.9289344586745066,0.767214871381295,0.8400020876281147,0.8271509290469291,0.7828891836262377,0.4872732416224472,0.27282343623831223,0.5439881396639163,0.7690076614628861,0.09326810677327887,-0.07266889027272666,0.04702235278427193,5.690575787401587,18.33287866575736,12.619032972440959,13.610825221650462,17.404812499999963,39.70943562610208,55.495749999999795,35.28892668178357,18.570503048780484,68.30046826222699,79.80068597560985,71.66096514047884,0.08426530364597534,0.062185815298081086,0.06775385092705791,0.06580624641955334,0.0640286038374646,0.05259888372969132,0.049569376099311585,0.05354980790202573,0.06194582630829895,0.04826935911721615,0.04785888035307628,0.04803156502762209,0.4654133556666981,0.28447453253021043,0.3343171041972907,0.31430262122974645,0.29906163719432804,0.19926622543032355,0.16349333296665683,0.20428113635338283,0.2768246833505983,0.14103878594044889,0.1266463254346364,0.13842824175303686,0.007100641398548426,0.003867075624287056,0.004590584315445985,0.004330462067830976,0.004099662109374986,0.0027666425696095866,0.002457123046875003,0.002867581926343857,0.0038372853970179426,0.002329931029586778,0.0022904724286500707,0.0023070312390026894,1
1.5721579724409438,2.8825717651435423,2.267101377952753,2.339326678653359,2.9396874999999967,4.349458301839233,5.023562499999988,3.7913832199546333,3.167047764227643,5.694849115504674,6.2157647357723445,5.68561394380852,0.915339926368061,0.7335187833885093,0.8305837522664712,0.826707557593732,0.7197259298367245,0.4174571299324614,0.22606822805511512,0.5524665994664835,0.6819004611566336,0.03028635986868428,-0.1328076825270328,0.03351920434386832,4.832738681102362,15.093496186992397,9.615280511811049,9.81728563457127,15.958562499999976,32.75787351977814,43.57568749999987,25.19312169312154,18.12970020325204,54.25767429760659,63.487614329268204,54.17911030176898,0.09217290681365409,0.07082345293633967,0.07919993094297131,0.07700512743405406,0.07044712112641634,0.060455540753489544,0.0579663324967605,0.06338685546354213,0.06831673535662983,0.05646116525586417,0.05594412535433708,0.05660702184912786,0.4717801462353339,0.3070546730227611,0.3700650500255578,0.3554059555707799,0.30558985285061263,0.21360169306368318,0.19320548187825995,0.24540076629013235,0.2850126266449885,0.17126488239675866,0.15343831420476714,0.17148471211749597,0.00849584475047856,0.0050159614858259205,0.006272629061371425,0.005929789651134906,0.0049627968749999755,0.0036548724077968353,0.003360095703124993,0.004017893445555981,0.004667176329787796,0.0031878631820500035,0.003129745161661781,0.0032043549226276388,1
1.4326402559055122,2.6877053754107556,2.218996062992126,2.308946617893238,2.626750000000001,4.133345930964962,5.073937499999989,3.8163265306122325,2.870553861788617,5.993756503642039,6.753366361788635,6.088904786680538,0.9429009755679785,0.810316884613246,0.8671602661443093,0.8602929008204326,0.8178511422357995,0.5656396718495572,0.3604590531227289,0.6296275052537575,0.7902041294230452,0.16274152876035317,-0.042060519162132444,0.13599613145596484,3.850455216535437,12.762601525203076,8.929133858267742,9.399156798313614,12.323624999999968,29.244205089443035,42.917062499999915,24.93134290753325,14.24085365853658,56.559183142559846,70.10588160569118,58.378707075962616,0.08981199143615211,0.06799019648926456,0.07452990205174238,0.07286411417628928,0.06839573497302287,0.05696409232554936,0.052962047879826155,0.05894178959885067,0.06550800846321699,0.05013029896587332,0.04923364484610846,0.050170129161074786,0.4874153120398671,0.31827210818691576,0.3726276890863916,0.35640771142242816,0.32254099334201547,0.22315729355644215,0.1883070480140236,0.24240754245677926,0.29645163100990296,0.15319837040990114,0.13337200514580166,0.15097355877639002,0.00806619380572746,0.0046226668186488025,0.005554706299842314,0.0053091791346953215,0.004677976562499984,0.0032449078144737116,0.002804978515624998,0.0034741345611151815,0.0042912991728169085,0.0025130468744078397,0.002423951784832742,0.0025170418600389266,1
